song_name,kpop_artist_name,song_id,artist_id,artist_1,artist_id_1,artist_2,artist_id_2,artist_3,artist_id_3,artist_4,artist_id_4,artist_5,artist_id_5,artist_6,artist_id_6,artist_7,artist_id_7,artist_8,artist_id_8,artist_9,artist_id_9,artist_10,artist_id_10,artist_11,artist_id_11,artist_12,artist_id_12,artist_13,artist_id_13
Fedexx Girl (Feat. 창모),BIBI,2NBAwbspdemK8N2lerVXDz,6UbmqUEgjLA6jAcXwbM1Z9, CHANGMO,3hvinNZRzTLoREmqFiKr1b,,,,,,,,,,,,,,,,,,,,,,,,
cute lil thug,BIBI,1A2XnaNmVc3Vf4E8Emjeet,6UbmqUEgjLA6jAcXwbM1Z9,Yoon Mirae,1Do4bSzfUl0KWL9r1fITu0, BIBI,6UbmqUEgjLA6jAcXwbM1Z9,,,,,,,,,,,,,,,,,,,,,,
어쌔신 더 비기닝 - Payback,BIBI,4Kjx3n8ICwLswLFwmfcMJu,6UbmqUEgjLA6jAcXwbM1Z9,BLACK NINE,1ADmxFIIuFl44lr14SZLoI, BIBI,6UbmqUEgjLA6jAcXwbM1Z9,,,,,,,,,,,,,,,,,,,,,,
너 하나만 One And Only You,GOT7,261LXApprrMeuczNAGqjav,6nfDaffa50mKtEOwR8g4df, HYOLYN,78sJswwVn4P8aEhkF4K6fQ,,,,,,,,,,,,,,,,,,,,,,,,
For You,LeeHi,0JL7DoEqAUcOntWmBuOSdh,7cVZApDoQZpS447nHTsNqu, Crush,6aLdhHUqgdKE86xbtNmY8g,,,,,,,,,,,,,,,,,,,,,,,,
NO ONE,LeeHi,0iQ7Nc2YhlyGHeUi4R8Gl6,7cVZApDoQZpS447nHTsNqu, B.I,0UntV1Bw2hk3fbRrm9eMP6,,,,,,,,,,,,,,,,,,,,,,,,
NO WAY,LeeHi,0jA0TihvVbPHgrIcHbW1Og,7cVZApDoQZpS447nHTsNqu, G.Soul,0fLesFHNsJpalRtqzSYxnd,,,,,,,,,,,,,,,,,,,,,,,,
"1, 2",LeeHi,2U4292s8Vs8p7rDP8LYr8c,7cVZApDoQZpS447nHTsNqu, 최현석,7ywGEr53ogVxLibBcb82JV,,,,,,,,,,,,,,,,,,,,,,,,
UP ALL NIGHT,LeeHi,3cLdPR1C6skgxJBIBv1CKt,7cVZApDoQZpS447nHTsNqu, Tablo,3NdOtTPPaXrCyC7Lpmzyhv,,,,,,,,,,,,,,,,,,,,,,,,
VIDEO,LeeHi,47BdJbgr65cQhP3qlteQKx,7cVZApDoQZpS447nHTsNqu, BOBBY,7ieMQQDR0bdBPz572mtxwS,,,,,,,,,,,,,,,,,,,,,,,,
WORLD TOUR,LeeHi,3kXTBit5dnLLq4NYnwjiHn,7cVZApDoQZpS447nHTsNqu, MINO,3ytV7vc4ZuwGgwaOuWvkk8,,,,,,,,,,,,,,,,,,,,,,,,
OFFICIAL,LeeHi,6HRqKj06oBjiKdmDOhCvPs,7cVZApDoQZpS447nHTsNqu, 인크레더블,0YhDHW8UkDzlw6ZNJtZZXk,,,,,,,,,,,,,,,,,,,,,,,,
FXXK WIT US,LeeHi,7mIL8AaIEk9OeMqMyJBxAF,7cVZApDoQZpS447nHTsNqu, Dok2,0rW6fVd3yuW2CF2sLYWQtE,,,,,,,,,,,,,,,,,,,,,,,,
No Blueberries,DPR IAN,0sGuE1QPupKA3D0LyZbTaN,2o8gT0fQmFxGNbowbdgeZe, DPR LIVE,0siBQaURCli5wn2lqv8WZg, CL,0tzSBCPJZmHTdOA3ZV2mN3,,,,,,,,,,,,,,,,,,,,,,
"You, Who?",JEON SOMI,5WLLVrfFNbseupmtv0p2B1,7zYj9S9SdIunYCfSm7vzAR,Eric Nam,2FLqlgckDKdmpBrvLAT5BM, JEON SOMI,7zYj9S9SdIunYCfSm7vzAR,,,,,,,,,,,,,,,,,,,,,,
When I Get Old,CHUNG HA,5f2CcxzZoW7hNs1O8NhG6y,2PSJ6YriU7JsFucxACpU7Y,Christopher,3zDRCqOhJXJfS2YWOEwGMC, CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,,,,,,,,,,,,,,,,,,,,,,
My Lips Like Warm Coffee,CHUNG HA,3BWTaW69km35u55PN4O1UH,2PSJ6YriU7JsFucxACpU7Y, Colde,3VQDqjQ4wJyw8PzpGdlZpB,,,,,,,,,,,,,,,,,,,,,,,,
Demente - Spanish Version,CHUNG HA,2Rt9otwgPPjlh3yPdvAMm5,2PSJ6YriU7JsFucxACpU7Y, Guaynaa,0BqURncJM5B1BBu7UM51eq,,,,,,,,,,,,,,,,,,,,,,,,
Dream of You (with R3HAB),CHUNG HA,2rI39cpYkVkuNa27UOYBX9,2PSJ6YriU7JsFucxACpU7Y, R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,,,,,,,,,,,,,,,,,,,,,,,,
Bad Boy,CHUNG HA,1WCOna34eEMPgjfOOZkGQc,2PSJ6YriU7JsFucxACpU7Y, Christopher,3zDRCqOhJXJfS2YWOEwGMC,,,,,,,,,,,,,,,,,,,,,,,,
My Friend,CHUNG HA,7KDBSl1GZqrf8wEuFpI3L0,2PSJ6YriU7JsFucxACpU7Y, pH-1,2u7CP5T30c8ctenzXgEV1W,,,,,,,,,,,,,,,,,,,,,,,,
Loveship,CHUNG HA,6Hqk3UKf4uIrdbkJvwM7y3,2PSJ6YriU7JsFucxACpU7Y,Paul Kim,4qRXrzUmdy3p33lgvJEzdv, CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,,,,,,,,,,,,,,,,,,,,,,
These Nights,CHUNG HA,2n0oy8RGDpy6WGcLImTteI,2PSJ6YriU7JsFucxACpU7Y,88rising,1AhjOkOLkbHUfcHDSErXQs, Rich Brian,2IDLDx25HU1nQMKde4n61a, CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,,,,,,,,,,,,,,,,,,,,
FAST,CHUNG HA,5qz2JLETV6S7nWakMB37ki,2PSJ6YriU7JsFucxACpU7Y, Mommy Son,5xWKWXamxbujIdti9xpnI1,,,,,,,,,,,,,,,,,,,,,,,,
RUN,CHUNG HA,0avAEHS9V6lDcZ5yUgU6sT,2PSJ6YriU7JsFucxACpU7Y,Grizzly,5Egus6b1x9pYOnqsG7y1f4, CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,,,,,,,,,,,,,,,,,,,,,,
Whatcha Doin',CHUNG HA,1kfEJ0w6qRZR9dIOWJGe0J,2PSJ6YriU7JsFucxACpU7Y,YESUNG,4hyF8Vtc73RYJr3RgTE2Zf, CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,,,,,,,,,,,,,,,,,,,,,,
Why Don’t You Know,CHUNG HA,3L6OalQDbdCS0Tg1kFccYn,2PSJ6YriU7JsFucxACpU7Y, Nucksal,6v5cGuRCZKq08nLI4WXJuB,,,,,,,,,,,,,,,,,,,,,,,,
Snow in this year,CHUNG HA,1xI6QXk409CN63xBlcdUbf,2PSJ6YriU7JsFucxACpU7Y, HALO,295glUeBYb1uqpNrSeYs1d,,,,,,,,,,,,,,,,,,,,,,,,
Yummy Yummy Love,MOMOLAND,4yTvTZ68CSpqV1T6AuGikB,5RR0MLwcjc87wjSw2JYdwx, NATTI NATASHA,1GDbiv3spRmZ1XdM1jQbT7,,,,,,,,,,,,,,,,,,,,,,,,
Okay!,MOMOLAND,0rDkbzs7wdUewiGZC34nHt,5RR0MLwcjc87wjSw2JYdwx,DJ SODA,6wcoqJ63l11D2yV9ViqIZA, Lost Chameleon,4ct0Lml9CSOcrehSHHJArO, MOMOLAND,5RR0MLwcjc87wjSw2JYdwx, Ahin of MOMOLAND,4nzWj1u4IslWFr3B5f7HfY,,,,,,,,,,,,,,,,,,
Wrap Me In Plastic,MOMOLAND,5mpWGq83n0sIgGRopGk5QZ,5RR0MLwcjc87wjSw2JYdwx, CHROMANCE,0fEj1fYIQwWj1bzzAto9rp,,,,,,,,,,,,,,,,,,,,,,,,
Love Is Only You(MOMOLA),MOMOLAND,3EmZ8ZFtWaTsendAqKUKi9,5RR0MLwcjc87wjSw2JYdwx, ERIK,1L1VfizWn4DkFt602yD80U,,,,,,,,,,,,,,,,,,,,,,,,
Don't Call Me - Fox Stevenson Remix,SHINee,41w4ZjkJpDIOUizWS6KlSm,2hRQKC0gqlZGPrmUKbcchR, Fox Stevenso,3msitL77yg0GifOf5jvd23, Fox Stevenson,2BQWHuvxG4kMYnfghdaCIy,,,,,,,,,,,,,,,,,,,,,,
Don't Call Me - ESAI Remix,SHINee,0IOwemmG89kd7zavZz6bvS,2hRQKC0gqlZGPrmUKbcchR, ESAI,1mv8s2gObjHHdnlSGVW1pE,,,,,,,,,,,,,,,,,,,,,,,,
Get Down (KEY&MINHO),SHINee,5ES0k0HhhRxudud5zyCsrp,2hRQKC0gqlZGPrmUKbcchR, LUNA,56HZvtrzD82YKMGGJTlIG2,,,,,,,,,,,,,,,,,,,,,,,,
The Name (ONEW),SHINee,6OA0dw9hMowClxyDThmAAJ,2hRQKC0gqlZGPrmUKbcchR,ONEW,7sZ5ipSoboWdqXkdj6AXHo, Kim Yeon Woo,4vsTrZ8Y7nKqQM0BJQ6Dvd,,,,,,,,,,,,,,,,,,,,,,
FLAMENCO - KR Ver.,WINNER,6a244vxQidVRRBCHdscpfN,5DuzBeOgFwViFcv00Q5PFb, HOONY,3d3m8vJE5Vr38UTAMWs66v,,,,,,,,,,,,,,,,,,,,,,,,
WIND - KR Ver.,WINNER,5OQTqZg7Dt6TUERSO4h245,5DuzBeOgFwViFcv00Q5PFb, Yoon,2vnR3mxGF1X2Q8D5ichEWP,,,,,,,,,,,,,,,,,,,,,,,,
PRICKED,WINNER,2BcPblkv7pfAu1xhMLrpPK,5DuzBeOgFwViFcv00Q5PFb,MINO,3ytV7vc4ZuwGgwaOuWvkk8, TAEHYUN,0ojbIKPNnbwRqKpAJxcIaP,,,,,,,,,,,,,,,,,,,,,,
PRICKED - KR ver.,WINNER,5BfFBACb0AheWd9UV1vmIG,5DuzBeOgFwViFcv00Q5PFb,MINO,3ytV7vc4ZuwGgwaOuWvkk8, TAEHYUN,0ojbIKPNnbwRqKpAJxcIaP,,,,,,,,,,,,,,,,,,,,,,
PRICKED (MINO & TAEHYUN),WINNER,7IQNiTo1L4e0wxImZbjCrC,5DuzBeOgFwViFcv00Q5PFb,MINO,3ytV7vc4ZuwGgwaOuWvkk8, Nam Tae Hyun,2LQ4Ay1ClURp2tX1eFJiWh,,,,,,,,,,,,,,,,,,,,,,
One More Time - Otra Vez,SUPER JUNIOR,71ax09SvKzLb1mwlQeAYMU,6gzXCdfYfFe5XKhPKkYqxV, Reik,0vR2qb8m9WHeZ5ByCbimq2,,,,,,,,,,,,,,,,,,,,,,,,
Lo Siento - Play-N-Skillz Remix Verson,SUPER JUNIOR,57IIkkeafGeMCYBr1lWcIg,6gzXCdfYfFe5XKhPKkYqxV, Leslie Grace,6BeO1KuAWBqFriL1mLHtNc,,,,,,,,,,,,,,,,,,,,,,,,
Lo Siento,SUPER JUNIOR,1WjMyxLcAUiQpgNMhiw6Fj,6gzXCdfYfFe5XKhPKkYqxV, Leslie Grace,6BeO1KuAWBqFriL1mLHtNc, Play-N-Skillz,7MP4jhYmFEgb0AtiOkw55s,,,,,,,,,,,,,,,,,,,,,,
Show Me Your Love,SUPER JUNIOR,2z3hIN6cGgKHA7ihZ8B80Y,6gzXCdfYfFe5XKhPKkYqxV,TVXQ!,6nVMMEywS5Y4tsHPKx1nIo, SUPER JUNIOR,6gzXCdfYfFe5XKhPKkYqxV,,,,,,,,,,,,,,,,,,,,,,
I Wanna Hold You,SUPER JUNIOR,2A7WoDSNzYn9J0ps3yS6h1,6gzXCdfYfFe5XKhPKkYqxV,TVXQ!,6nVMMEywS5Y4tsHPKx1nIo, SUPER JUNIOR,6gzXCdfYfFe5XKhPKkYqxV,,,,,,,,,,,,,,,,,,,,,,
I'm Your Man,SUPER JUNIOR,2MYGR3WEBNM3SEufmx6gqC,6gzXCdfYfFe5XKhPKkYqxV,TVXQ!,6nVMMEywS5Y4tsHPKx1nIo, SUPER JUNIOR,6gzXCdfYfFe5XKhPKkYqxV,,,,,,,,,,,,,,,,,,,,,,
Make A Wish (Birthday Song) - Wuki Remix,NCT,6Y0cMG4U0FUgOseLwamz7e,48eO052eSDcn8aTxiv6QaG,NCT U,3paGCCtX1Xr4Gx53mSeZuQ, Wuki,6Se1y4vDcu9fVHLqdj1N3q,,,,,,,,,,,,,,,,,,,,,,
Hair in the Air (Trolls: The Beat Goes On Theme),NCT,4vrxk9BfdS2tDt1ZtYQ2Eb,48eO052eSDcn8aTxiv6QaG,YERI,4xzwjGxzfKglU0cNW4q4l1, NCT,48eO052eSDcn8aTxiv6QaG,,,,,,,,,,,,,,,,,,,,,,
Lights Out,SUNMI,1z7X7lFkoF2KRoDaxUfN99,6MoXcK2GyGg7FIyxPU5yW6, BE'O,5NUVwRESNqYBUTRbiATjy7,,,,,,,,,,,,,,,,,,,,,,,,
When We Disco (Duet with SUNMI),SUNMI,6t9nnPyEZfjcn1aLJ4l9AK,6MoXcK2GyGg7FIyxPU5yW6,J.Y. Park,1TTx0YcbKUtJIZY1HEnh9B, SUNMI,6MoXcK2GyGg7FIyxPU5yW6,,,,,,,,,,,,,,,,,,,,,,
보름달,SUNMI,4DrMEpcUwwRyxLtRjnPvZk,6MoXcK2GyGg7FIyxPU5yW6, Lena,0EmA3wlv6dnf3Pc9SINsvA,,,,,,,,,,,,,,,,,,,,,,,,
내가 누구,SUNMI,2mCm2BC5rNsX4dCe0IedxS,6MoXcK2GyGg7FIyxPU5yW6, 유빈 of Wonder Girls,1eaKmXYQ1g9M2DPXpnD6sY,,,,,,,,,,,,,,,,,,,,,,,,
멈춰버린 시간,SUNMI,4AgEO6iy3fsyLbpjAdt42g,6MoXcK2GyGg7FIyxPU5yW6, Jackson Wang,1kfWoWgCugPkyxQP8lkRlY,,,,,,,,,,,,,,,,,,,,,,,,
숨,DEAN,20a5L61dRfYVk6XEJ4BVx2,3eCd0TZrBPm2n9cDG6yWfF, Rad Museum,6UdKtISMXYKSR8jcgtFePo, Mokyo,1kRGgLBLwdQ16TxyfN1YgP,,,,,,,,,,,,,,,,,,,,,,
하루살이,DEAN,2AA1f7utyvXpmtKsEvp5lz,3eCd0TZrBPm2n9cDG6yWfF, SULLI,1OjcBoc71FwlzD5cJGx7xk, Rad Museum,6UdKtISMXYKSR8jcgtFePo,,,,,,,,,,,,,,,,,,,,,,
love,DEAN,6wcRv0UBvEH9NCIA3IVyQs,3eCd0TZrBPm2n9cDG6yWfF, Syd,3jk39CGeaaSO3FPKNx1RUx,,,,,,,,,,,,,,,,,,,,,,,,
넘어와 (Feat. 백예린),DEAN,7LN1f9jAIu7yxBzsLMN7RB,3eCd0TZrBPm2n9cDG6yWfF, Yerin Baek,6dhfy4ByARPJdPtMyrUYJK,,,,,,,,,,,,,,,,,,,,,,,,
What 2 Do,DEAN,6XWoW7Tp4jh7tFtmcQn944,3eCd0TZrBPm2n9cDG6yWfF, Crush,6aLdhHUqgdKE86xbtNmY8g, Jeff Bernat,2vVT4qoxWje0gVD2FiWZ4u,,,,,,,,,,,,,,,,,,,,,,
풀어,DEAN,0jddeHlbmhmRB3sMHoPbSQ,3eCd0TZrBPm2n9cDG6yWfF, ZICO,4XpUIb8uuNlIWVKmgKZXC0,,,,,,,,,,,,,,,,,,,,,,,,
I Love It,DEAN,7fnMujjqOLrV3BDnK8GvAC,3eCd0TZrBPm2n9cDG6yWfF, Dok2,0rW6fVd3yuW2CF2sLYWQtE,,,,,,,,,,,,,,,,,,,,,,,,
Put My Hands On You,DEAN,08bhA1FcwVfyE6RBwdsMFP,3eCd0TZrBPm2n9cDG6yWfF, Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,,,,,,,,,,,,,,,,,,,,,,,,
I'm Not Sorry,DEAN,7AoK7YuZ5sQYtPofTFElIE,3eCd0TZrBPm2n9cDG6yWfF, Eric Bellinger,7ibAWtDtmEfaVhc1FJ3Vl9,,,,,,,,,,,,,,,,,,,,,,,,
"Organic song (E'dawn, Yuto, Woo Seok With Hui)",PENTAGON,4q2Dkg7MtggrQnGi9nuSfz,1wKpMkucynaTfG8lyPprYV, Yuto,3lrs0Ve7aYxPovY3SDjVFd, E,45tZVD9vAd4R6zl9D82kmt, Hui,4R0tSGcVRQ8ZXPzttU8mHy, WOOSEOK,1JVVY2kKddJ0JkDkbEZk4V,,,,,,,,,,,,,,,,,,
Alice (Jeonghwa Solo) (feat. PINKMOON),EXID,1Bi3hQAwIsVt5EQGb2OhNw,1xs6WFotNQSXweo0GXrS0O, PINKMOON,55xtxQ2rygRTBGJTYFLweP,,,,,,,,,,,,,,,,,,,,,,,,
Without You - Alok Remix - Radio Edit,KARD,5VSHNzDdxl3GqtKPKT0Xmw,2JhAlkmukNvarUpGhTFXUQ, Alok,0NGAZxHanS9e0iNHpR8f2W,,,,,,,,,,,,,,,,,,,,,,,,
Oh NaNa - ASTER Remix,KARD,0PCP57aXxzsd1Pho5cGCQL,2JhAlkmukNvarUpGhTFXUQ, ASTER,6Jt9U8bJ56jqNdEKdLZ7Yw,,,,,,,,,,,,,,,,,,,,,,,,
Ring The Alarm - JERIDE Remix,KARD,2HnXSUXM8LYVA59C0n9yNb,2JhAlkmukNvarUpGhTFXUQ, JERIDE,0GGPhh2cCGEIQAQbQXBd0c,,,,,,,,,,,,,,,,,,,,,,,,
Here We Now,KARD,3gLp4xNmLHEKv8sqNNG7BI,2JhAlkmukNvarUpGhTFXUQ, J.seph,1LCD1ZKF5V4lWQKf5810yx, Jeon So Min,1J3BfBC9Z9VRIpEUB64Rbw,,,,,,,,,,,,,,,,,,,,,,
Oh NaNa,KARD,0XVOo9jCPUB64JoajUJpqW,2JhAlkmukNvarUpGhTFXUQ, HUR YOUNG JI,0FUmt6iMoB9sJpxZuWkOI5,,,,,,,,,,,,,,,,,,,,,,,,
Oh NaNa (Hidden. HUR YOUNG JI),KARD,1ZgfAxHQCXLt8o1VXEHHAt,2JhAlkmukNvarUpGhTFXUQ, HUR YOUNG JI,0FUmt6iMoB9sJpxZuWkOI5,,,,,,,,,,,,,,,,,,,,,,,,
Without You (Feat. ROSE),G-DRAGON,3V375E3xldRPEEcIKiw83l,30b9WulBM8sFuBo17nNq9c, ROSÉ,3eVa5w3URK5duf6eyVDbu9,,,,,,,,,,,,,,,,,,,,,,,,
Missing You (Feat. Kim Yuna),G-DRAGON,3BqfHyw9cLm6POreivziWN,30b9WulBM8sFuBo17nNq9c, Kim Yuna,5jiscb6yxuu9hj4BoW5Wea,,,,,,,,,,,,,,,,,,,,,,,,
Today (Feat. Kim Jong Wan),G-DRAGON,0tsbMAxGvVrTTufKgcT7Q7,30b9WulBM8sFuBo17nNq9c, Kim Jong Wan of NELL,7ksQJtsXSRSrI5306UwIgH,,,,,,,,,,,,,,,,,,,,,,,,
불 붙여봐라 (feat. Tablo & Dok2) CD ONLY,G-DRAGON,35SEyd2PthIFACBDincd2l,30b9WulBM8sFuBo17nNq9c, BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,,,,,,,,,,,,,,,,,,,,,,,,
Your Voice,JONGHYUN,06uYk3KPsaZ5Rd4zOUoSTQ,5rGgflnIpRNizTCozbYBuY, 헤리티지(Heritage),3lTYYNwaDmW0rrsAz5aG8o,,,,,,,,,,,,,,,,,,,,,,,,
"I guess now it's the fall (From ""Monthly Live Connection Track 2"")",JONGHYUN,0OunxSBqlfycB7FkTSqpbO,5rGgflnIpRNizTCozbYBuY, Youngbae,2C1SxKeWmKCAiTqSxvP6BI,,,,,,,,,,,,,,,,,,,,,,,,
Named,JONGHYUN,5t1Muz9vAQRnlx2Zk05DqK,5rGgflnIpRNizTCozbYBuY, TAEMIN,13rF01aOogvnkuQXOlgTW8,,,,,,,,,,,,,,,,,,,,,,,,
"Party, Feel, Love (feat. DAWN)",HyunA,1Rzfa0YNXmt9ONkDD5WiWf,3UwlejyX2b458azZ7eCnHb, DAWN,3aB96WIPKUzvJmoctWCrjb,,,,,,,,,,,,,,,,,,,,,,,,
"Party, Feel, Love (Feat. DAWN)",HyunA,24UUm3hRRZvyPyasjgtHQ0,3UwlejyX2b458azZ7eCnHb, DAWN 던,7DxCK6bwfQC3F2ajZ02R2F,,,,,,,,,,,,,,,,,,,,,,,,
PARTY -FOLLOW ME-,HyunA,7ld4BkKcWXi6JA9tz9WyJ2,3UwlejyX2b458azZ7eCnHb, WOOSEOK,1JVVY2kKddJ0JkDkbEZk4V,,,,,,,,,,,,,,,,,,,,,,,,
PARTY (FOLLOW ME) (Feat. WooSeok Of PENTAGON),HyunA,2UGoqqdJAcOUSvTxMZKON2,3UwlejyX2b458azZ7eCnHb, WOOSEOK,1JVVY2kKddJ0JkDkbEZk4V,,,,,,,,,,,,,,,,,,,,,,,,
Purple (With E'dawn Of PENTAGON),HyunA,6NJi9S8CKN0QsQGGt4lBBZ,3UwlejyX2b458azZ7eCnHb, E,45tZVD9vAd4R6zl9D82kmt,,,,,,,,,,,,,,,,,,,,,,,,
Morning glory,HyunA,5SHfaCdetpcDaB4fpJ4rJg,3UwlejyX2b458azZ7eCnHb, Isle Qim,44qnpSp6VbJ48R4YXiv7LW,,,,,,,,,,,,,,,,,,,,,,,,
Wolf,HyunA,4y52bWrYv58Gq2aFp4a0L6,3UwlejyX2b458azZ7eCnHb, HANHE,2WOhTblwhbLSjWTVn94rQf,,,,,,,,,,,,,,,,,,,,,,,,
Wolf (Feat. HANHAE),HyunA,4sK554bQI0vLKWS2jEmpi7,3UwlejyX2b458azZ7eCnHb, Hanhae,1CjHzclPOS2unF1vRtgurF,,,,,,,,,,,,,,,,,,,,,,,,
Say you love me,HyunA,35FuyotQe6ViXcpbAw2MXW,3UwlejyX2b458azZ7eCnHb,Gina,0yLJhwFVWO6K7sDah3PUdL, HyunA,3UwlejyX2b458azZ7eCnHb,,,,,,,,,,,,,,,,,,,,,,
Cause I'm God Girl,HyunA,2lWwY7nG9lyCRWFWszIRpM,3UwlejyX2b458azZ7eCnHb, ILHOON,7sJo6hfTWCOyvr4aRbAgeG,,,,,,,,,,,,,,,,,,,,,,,,
Ice Ice,HyunA,1PAjXIfwj3O3CT32su6piY,3UwlejyX2b458azZ7eCnHb, Yuk Jidam,3oO2KBxuGdaUP5SikvEWWB,,,,,,,,,,,,,,,,,,,,,,,,
Cause I'm God Girl (Feat. Il Hoon Jung Of BTOB),HyunA,0AgMJriVSGWjN8WLaCqnDv,3UwlejyX2b458azZ7eCnHb, Il Hoon Jung,38msH2cFK8ui3GvbWqumqk,,,,,,,,,,,,,,,,,,,,,,,,
Ice Ice (Feat. Ji Dam Yook),HyunA,142KEuaZKcjpSqYybDu68D,3UwlejyX2b458azZ7eCnHb, Ji Dam Yook,0q5mCOaqzgDnmthha6f4W7,,,,,,,,,,,,,,,,,,,,,,,,
Get Outta My House (Feat. Jung Yeol Kwon),HyunA,3IH4uDZKlyodQsR1e9RDjj,3UwlejyX2b458azZ7eCnHb, Jung Yeol Kwon,6WymcE59cneCq28juiL850,,,,,,,,,,,,,,,,,,,,,,,,
Blacklist (Feat. LE),HyunA,4FNEiAZkTqkdCgcUtBVu9E,3UwlejyX2b458azZ7eCnHb, ELLY,5h0QnpgJxd77A8UXYrcvhy,,,,,,,,,,,,,,,,,,,,,,,,
Blacklist,HyunA,1N5zSzo8DIMfShxVybPZeo,3UwlejyX2b458azZ7eCnHb, LE,04JxNGSux7QdmrCvnQowyr,,,,,,,,,,,,,,,,,,,,,,,,
Ice Cream,HyunA,2XUps4ZRxUIHshyoUgtcxG,3UwlejyX2b458azZ7eCnHb, Maboos,2uch5GhXkpT561NB95OYBL,,,,,,,,,,,,,,,,,,,,,,,,
Green Apple,HyunA,1gZ8zYi0hLZN5NWWmWAcTe,3UwlejyX2b458azZ7eCnHb, Il Hoon Jung,38msH2cFK8ui3GvbWqumqk,,,,,,,,,,,,,,,,,,,,,,,,
Very Hot,HyunA,1IQy5gHOfuuRs9apTgAtYJ,3UwlejyX2b458azZ7eCnHb, Ri Won,2CkiqYnM6fBO2y13a1FFpO,,,,,,,,,,,,,,,,,,,,,,,,
Ice Cream (Feat. Maboos),HyunA,6TBGYsimcC1FarPc0I7AYN,3UwlejyX2b458azZ7eCnHb, Maboos,2uch5GhXkpT561NB95OYBL,,,,,,,,,,,,,,,,,,,,,,,,
Green Apple (Feat. Il Hoon Jung of BTOB),HyunA,4U3gbP0ZUXE9k2YZGE2TMH,3UwlejyX2b458azZ7eCnHb, Il Hoon Jung of BTOB,4viqH5lDwLHQSeDIZTJCK7,,,,,,,,,,,,,,,,,,,,,,,,
Very Hot (Feat. Ri Won),HyunA,4AdkEHvkrZhDZevj7OBSqv,3UwlejyX2b458azZ7eCnHb, Ri Won,2CkiqYnM6fBO2y13a1FFpO,,,,,,,,,,,,,,,,,,,,,,,,
Downtown (Feat. Ji Yoon Jun),HyunA,1HVlIvJ0FyvUYf9KARjTkT,3UwlejyX2b458azZ7eCnHb, Ji Yoon Jun,6jNj6Y6sIxigyIX0gmYg35,,,,,,,,,,,,,,,,,,,,,,,,
A Bitter Day (Feat. Jun Hyung Yong & G.NA),HyunA,0qjtg6cadlTcAT2Ox5lpcM,3UwlejyX2b458azZ7eCnHb, G.NA,3hzcooxMtbApMTvvn6XKVA, Yong Jun Hyung,4drjiBRSqZoTD67xgZCmNo,,,,,,,,,,,,,,,,,,,,,,
Just Follow (Feat. DOK2),HyunA,5oiAchP69eu8pbWbeIDwrG,3UwlejyX2b458azZ7eCnHb, Dok2,0rW6fVd3yuW2CF2sLYWQtE,,,,,,,,,,,,,,,,,,,,,,,,
Downtown,HyunA,6KrZiZYHkTkagB1lL8MQO1,3UwlejyX2b458azZ7eCnHb, Ji Yoon Jun,6jNj6Y6sIxigyIX0gmYg35,,,,,,,,,,,,,,,,,,,,,,,,
A Bitter Day,HyunA,3fzdma3fPvHVFsycAoxcbY,3UwlejyX2b458azZ7eCnHb, Yong Jun Hyung,4drjiBRSqZoTD67xgZCmNo, G.NA,3hzcooxMtbApMTvvn6XKVA,,,,,,,,,,,,,,,,,,,,,,
작년 겨울,HyunA,1WxPcdo8wBrQNlw5pwwZ6z,3UwlejyX2b458azZ7eCnHb,강동우,3cu8lZj0TEzbvT99tlJ9J6, HyunA,3UwlejyX2b458azZ7eCnHb,,,,,,,,,,,,,,,,,,,,,,
Change,HyunA,3Vu9zeo2vxbGcPIsBaLkJR,3UwlejyX2b458azZ7eCnHb, Yong Jun Hyung,4drjiBRSqZoTD67xgZCmNo,,,,,,,,,,,,,,,,,,,,,,,,
Change (Feat. Jun Hyung Yong From BEAST),HyunA,6kFDvPj3FVpQ90HZ5PacxE,3UwlejyX2b458azZ7eCnHb, Yong Jun Hyung,4drjiBRSqZoTD67xgZCmNo,,,,,,,,,,,,,,,,,,,,,,,,
SCREAM - m-flo Remix,2NE1,31XceDDb3k7WZs2cHtRaEy,1l0mKo96Jh9HVYONcRl3Yp, m-flo,4UhiMIdxKqQxmzdE9nYe6O,,,,,,,,,,,,,,,,,,,,,,,,
Lollipop,2NE1,2eDGx6nbrznlTmf6YMjrRi,1l0mKo96Jh9HVYONcRl3Yp, BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,,,,,,,,,,,,,,,,,,,,,,,,
If I could tell you,TAEMIN,7D9BXvegWgFRv7u8H6yb4v,13rF01aOogvnkuQXOlgTW8, TAEYEON,3qNVuliS40BLgXGxhdBdqu,,,,,,,,,,,,,,,,,,,,,,,,
Criminal - Minit Remix,TAEMIN,2qLJiG8h6kFV6xDNGaZh1q,13rF01aOogvnkuQXOlgTW8, Minit,6TXbTOTnLFaF1iHywOaV1m,,,,,,,,,,,,,,,,,,,,,,,,
